label,tokenized
1,품절 되다 달 넘다 기다리다 디자인 다양하다 사이즈 다양하다 너 무 이쁘다 가격 저렴하다 판 들뜨다 또 구매 하다
0,그귻 디그 걳 디
1,정말 좋다 템
1,좋다 때 사다
0,리프 팅 효과 없다 같다 타고나다 되다
0,솔직하다 블랙 색상 자다 설명 하다 올리다 이건 완전 메 칼라 속 느낌 이다 전 완전 블락 시키다 반품 하다 엄마 드리다
0,자다 고장 요 계속 구매 하다 해
1,저렴 자주 쓰다 사다 가격 대비 성능 좋다 피부 보들보들하다 느낌 아주 좋다
1,후기 보고 구매 하다 수고 하다
1,괜찮다 스크래치 방지 되다 좋다
1,배송 포장 마음 들다 자다 받다
1,가격 좋다 성능 이만 하다 갠차다
0,속 박음질 부분 털 계속 빠지다 안 옷 입다 입다 털 묻다 박음질 부분 라이터 지짐 아들 갖다 하다 구매 하다 한번 입다 봉투 넣다 서랍 안 집 입다 화남
1,재다 알차다 먹고다 구매 하다 배송 빠르다 품질 좋다 맛 좋다
0,가격 크다 성능 기대하다 같다 구도 아쉽다 가형 개 사서 자주 교체 는걸
1,받다 맘 드네
1,커피숍 팔다 맛 같다
0,맞다 어렵다 기만 설명 서도 없다
0,그냥 그렇다 얇다
1,늘 믿다 쓰다 피싱 쿨 이다
0,디자인 할아버지 같다
0,여자 혼자 절대 조립 하다 신랑 혼자 시간 정도 고생 함 제품 튼튼하다
1,평소 쓰다 펌프 린스 촉촉하다 좋다 생각 닳다 않다 자다 쓰다 있다
1,튼튼하다 저렴하다 자다 사다 크기 적당하다 맘에듭니
1,거 쓰다 나다 다른 제품 못 갈아타다 소문 사다 완전 이다 아침 상쾌하다
1,조리 필요하다 같다 주문 하다 배송 빨 좋다
1,에센스 양 생각 많다 리치 하다 건조하다 분 아주 좋다 제품 이다
0,배송 어이없다
0,생각 물이 자다 빠지다 않다 예전 수제 요거트 꾹 누르다 꾸다 꾸다 덕 먹다 편하다 하다 사다 그냥 그렇다 스킬 부족 이다 요
1,아이 좋아하다 연습 하다
0,그냥 그렇다 맛 안나
1,특대 사이즈 구매 하다 좋다
1,맛있다 크다 대안 하다 맛있다 거 우유 먹다 맛있다 개인 청 키보 맛있다
0,좋다 상품 감사하다
1,벽지 예쁘다 품절 부족하다 사용 하다
1,아침 오 싶다 점심 즈음 서다 맛있다 먹다
0,넙적하 펴다 노가리 이다 알다
1,써다 보지 않다 작다 휴대 하다 좋다 같다
0,펜 품질 달라지다 볼 심하다 안좋다 버리다
0,짜다 인 매트 최악 이군 살걸 최악
0,작다 스테이크 하다 내놓다 하다 구우 폭립 자르다 수준 살이 적다 하다
1,자다 모르다 대요
0,주가 지나다 코팅 효과 자다 모르다
0,배송 진짜 개 같다 월일 구매 하다 월 중순 받다 참고 하다 구입 하다
0,사용 전후 차이 느끼다 하다 평정 도의 타일 뿌리다 데 양 모 자르다 느낌
1,재다 재다 하다
1,가슴 커서 고민 선머슴 같다 딸땜 주문 하다 만족스럽다 하다
1,재다 좋다 딸기스무디 용
0,일정 부분 불량 폼 끼다 보내다 제대로 확인 안 상품 발송 하다
0,플랭크 손잡이 보드 쪽 볼트 조인 되다 한쪽 천이 밀리다 칼 천 제거 하다 한쪽 볼트 구멍 확보 되다 않다 면 나사 개 풀다 다시 조립 하다 조립 없다
0,처음 괜찮다 일주일 정도 지나 꺼지다 올라오다 걸 시삼
0,튼튼하다 배송 똑바로 하다 하다 귀찮다 반품 하다 모서리 전부 깨다
0,한번 써다 보다 연결 안되다 박스 찢다 버리다
1,닭볶음탕 맵다 편 맵다 좋아하다 만족 맵다 맛 살짝 심심하다 간장 설탕 추가 콩불 맵 않다 약간 매콤 해도 좋다 나쁘다 않다
1,마더 케이 점착 면봉 필수 템 이르다 햇 써다 배송 담날 바로 도착 좋다
1,냄새 좋다 맘 에드
0,순하다 가운 맛 없다 같다
0,그냥 그렇다 민감 해성
1,적기 자다 받다 심다 모종 굵다 크다 잔뿌리 려 금방 뿌리 잡 듯 하다
0,월 날 주문 하다 월 날 받다 그 기간 동안 배송 지연 폭주 이렇다 하다 안내 문자 하나 물건 보내다 무책임하다
0,저번 사다 때 좋다 사다 이번 껀 벌써 됏다안됏 고장 거 같다 크다 연때 썻다 낭패 나서다 팀 빌리다 썻
0,똑 딱이다 불편 가격 값 하다
0,남자 입다 별로 듯 반품 하다 놔두다 누가 이다 하다 놔두다 보다 피트니스 복 하다 그냥 그렇다
1,어른 먹다 맛있다 치킨 무맛
0,개별 개별 개별 개별 개별
0,리본 글루건 붙다 자주 빨 떨어지다 같다
1,재다 거실 담다 두다 구매 하다 따뜻하다 단아 느낌 드 용
1,디자인 깔끔하다 완전 만족하다
1,나 정말 좋다
0,상품 받다 때 반쪽 짜다 이다 얇다 상세 설명 어떻다 쓰다 설명 없다 예 들다 중간 비비다 펼치다
1,드레스 룸 넣다 사다 어울리다 수납 짱짱하다 감사하다
0,배송 넘다 늦다
1,튼튼하다 아주 유용하다 쓰다 있다
0,리뷰 사진 보고 중 크기 적당하다 같다 중 주문 하다 입 고구마 크기 작다 보내다 신건 확인 부탁드리다
0,여기저기 긁다 오다 상품 검수 좀 제대로 하다 뭐 따위
0,가격 조금 더 비싸다 일반 아니다 압축 가능하다 걸 사다
1,바르다 순간 좋다 좀 시간 지나다 더 바르다 해 만족하다 거 요
0,타입 잘못 선택 하다
0,집 창문 사이즈 안 맞다
1,배송 빠르다 화분 정말 가성 비 최고 이다 또 구매 하다 예정
1,필요하다 좋다
1,재다 우리 집 냥 눈꼽 확실 없어지다
1,바닥 맞다 않다 교환 하다 새롭다 오다 좀 삐 덕 거리 원래 건가 하다 쓰기 하다 디자인 이쁘다
1,크다 습 부서지다 거 사다 자다 끼우다 보다
1,착용 감다 편하다 번 쓸다 있다 좋다
1,씻다 나오다 화장실 향기 계속 요
1,재다 직접 써주다 메세지 보고 한참 웃다 늘 빠르다 베송 감사하다
1,먹다 건강하다 날씬하다 거 같다
0,가렌드 주문 하다 당일 펼치다 보다 알파벳 가다 로 오다 가다 되어다 보내다 전 확인 해주다 하다 한번 프로 포즌데 그때 생각 하다 화가 나다
0,생 감자 상태 신선도 떨어지다 말깡 바로 찌다 먹다 보다 멍 자국 푸른빛 있다 제거 하다 먹다 개중 개 모두 있다 재다 매다 하다 같다
0,그냥 쓰다 함 싸다 좋다 불량 검품 정도 하다 출고 하다 좋다 실망
0,앞뒤 불분명 하다 착용 감 떨어지다 싸다 맛 사다 부분 좀 아쉽다
0,맛 괜찮다 배송 좀 불쾌하다 냉동식품 집 사람 없다 문자 통 남기다 그냥 현관 앞 띡 놔두다 개정 녹다 배송 하다 때 냉동식품 적다 두다
1,개사 괜찮다 하나 더 구매 하다
1,가죽 재질 괜찮다 무게 그렇다 규 전부 만 들다 산 명품 굳다 굳다
1,스쿼트 하다 때 항상 무릅 아프다 걱정 하다 기구 해결 되어다 감사하다
1,배송 빠르다 사은 품 좋다
1,배송 빨르다 바지 미끄러지다 자다 걸리다 공간 세이브 되다 좋다
1,물 넣다 않다 석류 하다 대중
1,저렴하다 좋다
1,두번째 구매 이다 배송 빠르다 설치 하다 쉬다 좋다
0,가격 대비 만족 여행 용 사다 한번 이다 그냥 버리다 고요
0,이르다 하다 구매 하다 개 정도 분량 듯 느낌 그냥 나누다 쓴다 심정 사용 하다
1,바지 생각 괜찮다 새다 새다 냄새 조금 나다 괜찮다 이구 약간 헐렁하다 끼다 활동 하다 편하다 늘다 들어가다 하나 끼다
1,먹다 잇다 효과 잇다 같다
0,라지 시키다 길이 기다 같다 하다 하다 하다 키 엉덩이 덮다 길이 이다 색상 맘 들다 좋다 단 진짜 엉망 이다 바로크 되다 부분 빨래 한번 돌리다 풀리다 모양새 불안하다
0,정사 이즈 주문 하다 넉넉하다 좋다
1,밥맛 좋다 확 찌다 돼다
1,사용 해보다 다시 후기 일단 배송 빠르다
0,재다 이번 세번 구매 상태 안좋다 더 이상구 매다 하다 않다 듯 하다 전반 무른 많다 예전 상태 안좋다 믿다 다시 구매 하다 실망 크다
1,사은 품다 성하다 아주 좋다
0,화면 달리 길이 센티 안되다 최악 구매
0,저 어울리다
0,플라스틱 사출 마감 처리 미흡 구멍 사출 찌꺼기 제거 덜 되다 제품
1,아기 자다 눕다 좋다
0,도착 하다 때 신선도 좋다 찌다 찌다 때 율 좋다 밥 비비다 먹다 내장 없다 내장 그냥 물 고여 있다 몸통 쌀알 같다 있다 먹다 되다 건지다 모르다
0,최악 이다 처음 받다 때 무늬 삐 뚫다 문의 하다 하다 그냥 사용 하다 티팟 사용 안 컵 번 쓸다 같다 설거지 통 담다 설거지 하다 손잡이 벗겨지다 거 물 녹다 스티커 같다 절대 티팟 사용 하다 안되다 같다
0,저렴하다 개 사다 휠 돌리다 때 기분 븐 마찰음 나서다 소름끼치다 쓰다
0,포장 상태 신경 써다 보내다 두유 터지다 완전 엉망 오다
1,손 익다 필기 감 쓰다 싱글 몰트 심 들다 불편하다 로 바꾸다 쓰다 있다
1,인기 많다 배송 늦어지다 깔끔하다 편하다 손 애기 안고 뒤 뒤 찾기 힘들다 한눈 좋다 정리 착착 되다
1,재다 좋다 사이즈 약간 작다 하다
1,이중 망은 아니다
0,집안 행사 쓰다 두텁다 떡 주문 하다 이건 그냥 찹쌀떡 요 두텁다 떡 묘미 내용물 견과류 살짝 달 정성 만들다 집 입맛 실망
0,앞판 부분 작다 정말 그렇다 그거 하나 빼다 좋다 가격 싸다 앞판 좀 수정 하다 좋다 같다
0,세탁 모서리 말리다
0,배송 빠르다 효과 런 알다 없다
1,총알 배송 요 개 주문 하다 갯수 맞다 오다 감사하다
1,아주 마음 들다 적당하다 도톰하다 어린이집 들다 딱이다
1,생공 항상 믿다 쓰다 깔끔하다 좋다
1,우선 배송 및 안내 메일 아주 만족스럽다 가지 구매 하다 혹시 하다 제품 아주 만족하다 자주 들리다
1,세트 사다 간단하다 바르다 있다 좋다
0,진짜 무 쓸모 제 신청 하다 때 사이즈 확인 안 잘못 있다 진짜 어디 쓸모없다 사이즈 오다
0,나름 괜찮다 알다 기존 가지 있다 같다 주문 하다 좀 다르다 더 얇다
0,품질 완전 꽝 이다 쇠 가루 떡 떡 스크레치 기본 뭐 싸다 비지 떡임 시간 없다 반품 하다 키친 아트 껀 다시 구매 하다 하다
0,재다 가격 좀 오르다
0,얇다 얇다 얇다 얇다 얇다 얇다 얇다 얇다 얇다 얇다 얇다 얇다 얇다 얇다 얇다 얇다 얇다
1,재다 시험 삼다 한번 써다 보고 괜찮다 또 시키다 마이 쮸 감사하다
0,무릎 튀어나오다 금방 늘어나다 면 레깅스 같다 다리 사이 보풀 일어나고 이쁘다 기다 재다 매다 하다
1,다른 제품 자다 오다 머그컵 펌 깨다 오다 포장 꼼꼼하다 서다 오다 바로 응대 해주다 감사하다
1,자다 받다 평소 필요하다 제품 이다 기회 되다 구매 하다 집 자다 사용 있다 배송 빠르다 좋다
1,단백질 거부 감 맛있다 쵸코 맛 요 용량 많다 자다 먹다 같다 딸아이 다이어트 용이
0,주다 내려오다 한쪽 잃어버리다
1,에센스 양 좀 적다 같다 그치다 가격 대비 훌륭하다
0,선반 하나 휘 지다 서다 문의 남기다 전화 줄다 알다 댓글 남기다 두다 말씀드리다 기분 나쁘다 그냥 쓰다
1,실물 예쁘다 맘에듭니
0,피스 구멍 맞다 않다 조립 하다 애 먹다 다른 상품 평 보고 구매 하다 두 개다 개 모두 맞다 않다 환불 싶다 참고 그냥 쓸다
0,흰색 구매 하다 때 타네 거 전 비슷하다 쓰다 청소기 밀리다 이번 건 안되다 답답하다 전체 좀 별로
0,별로 별로 별로 아주 별로 맛 없다
0,패드 끝단 접힌채 오다 펴다 않다 별로 가격 그대로 이다
0,상품 자다 받다 손 세탁 한번 그냥 앞 찢어지다 터지다 문제 있다 마스크 문제 이야기 하다 답변 없다
0,패드 두껍다 별로
1,맛 잇다 뜨다 끈 뜨끈하다 중독 있다
0,고로 러려쳐쳐쳐젿
0,제품 모르다 사다 음 짜증 일제 아웃
0,스푼 나이프 포크 우드 색깔 다르다 세트 사다 세트 사다 자다 듯
0,진짜 이건 아니다 모니터 알파 스캔 이다 부분 관절 괜찮다 모니터 바로 뒤 관절 힘 없다 그냥 모니터 꼬 구라 지다 뭘 쓰다
0,번은 시키다
0,손잡이 돌아서다 정이 되어다 해 디자인 예쁘다
1,오른발 칠이 벗겨지다 오다 고거 빠고 괜찮다
1,선물 하다 구매 하다
1,처음 구매 해봤다 만족하다 좋다
0,핀 타입 들어가다 타입 들어가다 다행 이다
1,먹다 바로 요
1,다음 뜨다 구매 하다 여
0,곳 비다 별로
0,음 기대하다 아무 맛 없다 깜짝 놀라다 원래 동치미 맛 집집 달라 그렇다 건지다 안타깝다 제 기대하다 맛 아니다
1,재다 번 시키다 수록 만족도 높아지다
1,힘 좋다 먼지 털다 기도 편하다 벽 세우다 언제 쓸다 있다 좋다
0,맛 없다 힉 맛없다
1,심플 하다 공간 활용 하다 좋다
0,불박 모니터 후방 화면 좌우 반전 되어다 나타나다 비 추천 해
0,몇 개 주문 상품 중 가장 불편하다 제일 중요하다 봉 길이 짧다 위로 세우다 옆 누 불편하다 키친 자꾸 넘어지다 균형 맞다 않다
0,떼다 바로 부러지다
1,좋다
0,넥 실망
0,향 좋다 생각 발향 약하다
0,좋다 점 없다 락스 냄새 나다 뿌리다 옆 다세 락스 통 사서 하다 걸 후회 하다 아무 효과 없다
1,가격 싸다 배송 빠르다 좋다
1,조만간 다시 사다 되다
1,재다 튼튼하다 재질 좋다 감사하다
0,설치 기사 복불복 같다 배송 밀리다 바쁘다 기울어지다 안 맞추다 가다 하다 합판 조립 제대로 해주다 가다
0,처음 접 하다 땐 굉장하다 좋다 보이다 막상 사용 해보다 떨어지다 기도 강력하다 접착제 사용 하다 고정 하다 분리 되다 컵홀더 종이컵 정도 이외 커피전문점 컵홀더 아예 들어가다 안다 그냥 무용지물 장착 되다
1,침대 싫어하다 공간 구분 뭘 하다 고민 하다 단 수납 결정 하다 만족스럽다
0,붙이다 포 생기다 무엇 화면 텍스트 울긋불긋 보이다 해상도 좋아지다
0,결제 분후 취소 해달라다 그냥 보냇 하나 더 팔고 싶다 사주다 쓸다 일 없다 깔끔하다 만원 짜다 기억 하다 시계 쓰다
0,말리다 쑥 올라가다 아무 기능 하다 불편하다 못 입다 방치
0,평가 좋다 구매 하다 별로 제품 설치다 우선 메이 딘 차이나 제품 포장 같다 않다 박스 보내다 찍히다 택배 오다 거기 다가 상담사 뭐 물어보다 짜증 이쁘다 좀 친절하다 상담사 교체 바라다
1,굿 좋다 요요
1,사은 품 감사하다 잘쓰다 순하다 베다 틀다 짱
0,상품 하다 년 쓸다 그냥 사용 하다
1,상이 구매 하다 올해 여름 부탁 하다
0,지워지다 냄새 심하다
0,양념 부족하다 싱겁다 풋내 요
0,찍찍 상태 메롱이 안쪽 붕 뜨다
1,재다 거 사두 계속 안 먹다 되다 단점 빼다 좋다 같다 내일 먹다
1,모두 괜찮다 조금 더 푹신하다 좋다 뻔 하다 다크 그레이 색상 화면 보다 조금 더 연한 챠콜 정도 색상 같다
0,팩 안무르 온전 블루베리 알 없다 터지다 터지다 직전 무른것들 절반 이상 이다 다시 교환 불편하다 농산물 팔다 부모님 계시 그냥 먹다 불만
0,모자 깊이 깊다 뒷쪽 살짝 위로 접다 써다 앞 보이다 절대 운전 하다 때 피 하다
1,싸다 좋다 재 구매 의사 있다
0,자다 안되다 전혀 벗겨지다 싸다 맛 사다 돈 날리다 샵 가세
0,배송 이주 걸리다 처음 일주일 지나다 아무렇다 통보 없다 문의 남기다 제 서다 택배 도중 문제 있다 답변 함
1,공간활용 좋다 높이 살짝 아쉽다 접시 조리 도구 정도 들어가다
0,포장 자다 하다 건지다 배송 험하다 다루다 건지다 하다 개 터지다 오다 교환 하다 번거롭다 그냥 쓰다
